YEAR,MONTH,Datetime,Rainfall,SPI
1940,Mar,01-03-1940,15.51,1.4805050217212918
1940,Apr,01-04-1940,2.828,-0.21150688561483788
1940,May,01-05-1940,6.157,-0.3353508819690287
1940,Jun,01-06-1940,26.369,-0.5187209946496917
1940,Jul,01-07-1940,190.205,-0.22272842064355594
1940,Aug,01-08-1940,174.942,0.03994236289174002
1940,Sep,01-09-1940,9.726,-1.2365498649659066
1940,Oct,01-10-1940,4.961,-0.23631693398974216
1940,Nov,01-11-1940,3.819,-0.16701045370710665
1940,Dec,01-12-1940,1.013,-0.4801397229994334
1941,Jan,01-01-1941,6.951,0.28473177959102663
1941,Feb,01-02-1941,1.502,-0.4963654629945397
1941,Mar,01-03-1941,0.739,-0.5672808798772412
1941,Apr,01-04-1941,0.072,-0.6002562270223427
1941,May,01-05-1941,13.779,0.37394934266955054
1941,Jun,01-06-1941,17.494,-0.712776181828427
1941,Jul,01-07-1941,121.011,-0.8977662450983526
1941,Aug,01-08-1941,113.515,-0.6211752069915611
1941,Sep,01-09-1941,55.006,-0.5426352635006723
1941,Oct,01-10-1941,3.324,-0.3860915906079465
1941,Nov,01-11-1941,0.0,-0.5152376445279412
1941,Dec,01-12-1941,1.956,-0.3360222650596895
1942,Jan,01-01-1942,8.168,0.5061534422718564
1942,Feb,01-02-1942,10.111,0.3864849222116321
1942,Mar,01-03-1942,0.014,-0.6677916630780358
1942,Apr,01-04-1942,13.308,1.2667562123353258
1942,May,01-05-1942,13.565,0.3540345895768378
1942,Jun,01-06-1942,23.811,-0.5746526193035741
1942,Jul,01-07-1942,362.346,1.4566323062904722
1942,Aug,01-08-1942,179.874,0.09302377423633518
1942,Sep,01-09-1942,102.512,0.18539271921150594
1942,Oct,01-10-1942,0.0,-0.6902155726475988
1942,Nov,01-11-1942,0.0,-0.5152376445279412
1942,Dec,01-12-1942,4.084,-0.0108028053610945
1943,Jan,01-01-1943,4.82,-0.10298355580161818
